drug_target1	drug_name	drug_gene	moa	enriched_pathway	drug_target2	tg_int_weight	disease_target1	disease_target2	drug_gene1	drug_gene2
FOXO3	resveratrol	CDC20	Cytochrome P450 inhibitor	positive regulation of cholesterol esterification	ESR1	0.812	0	0	0	0
FOXO3	resveratrol	CDC20	Cytochrome P450 inhibitor	positive regulation of cholesterol esterification	SKP2	0.808	0	0	0	0
FOXO3	resveratrol	CDC20	Cytochrome P450 inhibitor	positive regulation of cholesterol esterification	CREBBP	0.807	0	0	0	0
FOXO3	resveratrol	CDC20	Cytochrome P450 inhibitor	positive regulation of cholesterol esterification	SMAD4	0.808	0	0	0	0
FOXO3	resveratrol	CDC20	Cytochrome P450 inhibitor	positive regulation of cholesterol esterification	MDM2	0.823791	0	0	0	0
FOXO3	resveratrol	UBR7	SIRT activator	cholesterol storage	EP300	0.816	0	0	0	0
FOXO3	resveratrol	UBR7	SIRT activator	cholesterol storage	UBC	0.962	0	0	0	0
FOXO3	resveratrol	UBR7	SIRT activator	cholesterol storage	TP53	0.857	0	0	0	0
FOXO3	resveratrol	UBR7	SIRT activator	cholesterol storage	ESR1	0.812	0	0	0	0
FOXO3	resveratrol	UBR7	SIRT activator	cholesterol storage	SKP2	0.808	0	0	0	0
FOXO3	resveratrol	UBR7	SIRT activator	cholesterol storage	CREBBP	0.807	0	0	0	0
FOXO3	resveratrol	UBR7	SIRT activator	cholesterol storage	SMAD4	0.808	0	0	0	0
FOXO3	resveratrol	UBR7	SIRT activator	cholesterol storage	MDM2	0.823791	0	0	0	0
FOXO3	resveratrol	CDKN1A	Cytochrome P450 inhibitor	positive regulation of cholesterol esterification	EP300	0.816	0	0	0	0
FOXO3	resveratrol	CDKN1A	Cytochrome P450 inhibitor	positive regulation of cholesterol esterification	UBC	0.962	0	0	0	0
FOXO3	resveratrol	CDKN1A	Cytochrome P450 inhibitor	positive regulation of cholesterol esterification	TP53	0.857	0	0	0	0
FOXO3	resveratrol	CDKN1A	Cytochrome P450 inhibitor	positive regulation of cholesterol esterification	ESR1	0.812	0	0	0	0
FOXO3	resveratrol	CDKN1A	Cytochrome P450 inhibitor	positive regulation of cholesterol esterification	SKP2	0.808	0	0	0	0
FOXO3	resveratrol	CDKN1A	Cytochrome P450 inhibitor	positive regulation of cholesterol esterification	CREBBP	0.807	0	0	0	0
FOXO3	resveratrol	CDKN1A	Cytochrome P450 inhibitor	positive regulation of cholesterol esterification	SMAD4	0.808	0	0	0	0
FOXO3	resveratrol	CDKN1A	Cytochrome P450 inhibitor	positive regulation of cholesterol esterification	MDM2	0.823791	0	0	0	0
FOXO3	resveratrol	CDKN1A	Cytochrome P450 inhibitor	positive regulation of cholesterol transport	EP300	0.816	0	0	0	0
FOXO3	resveratrol	CDKN1A	Cytochrome P450 inhibitor	positive regulation of cholesterol transport	UBC	0.962	0	0	0	0
FOXO3	resveratrol	CDKN1A	Cytochrome P450 inhibitor	positive regulation of cholesterol transport	TP53	0.857	0	0	0	0
FOXO3	resveratrol	CDKN1A	Cytochrome P450 inhibitor	positive regulation of cholesterol transport	ESR1	0.812	0	0	0	0
FOXO3	resveratrol	CDKN1A	Cytochrome P450 inhibitor	positive regulation of cholesterol transport	SKP2	0.808	0	0	0	0
FOXO3	resveratrol	CDKN1A	Cytochrome P450 inhibitor	positive regulation of cholesterol transport	CREBBP	0.807	0	0	0	0
FOXO3	resveratrol	CDKN1A	Cytochrome P450 inhibitor	positive regulation of cholesterol transport	SMAD4	0.808	0	0	0	0
FOXO3	resveratrol	CDKN1A	Cytochrome P450 inhibitor	positive regulation of cholesterol transport	MDM2	0.823791	0	0	0	0
FOXO3	resveratrol	TIPARP	SIRT activator	regulation of intestinal cholesterol absorption	EP300	0.816	0	0	0	0
FOXO3	resveratrol	TIPARP	SIRT activator	regulation of intestinal cholesterol absorption	UBC	0.962	0	0	0	0
FOXO3	resveratrol	TIPARP	SIRT activator	regulation of intestinal cholesterol absorption	TP53	0.857	0	0	0	0
FOXO3	resveratrol	TIPARP	SIRT activator	regulation of intestinal cholesterol absorption	ESR1	0.812	0	0	0	0
FOXO3	resveratrol	TIPARP	SIRT activator	regulation of intestinal cholesterol absorption	SKP2	0.808	0	0	0	0
FOXO3	resveratrol	TIPARP	SIRT activator	regulation of intestinal cholesterol absorption	CREBBP	0.807	0	0	0	0
FOXO3	resveratrol	TIPARP	SIRT activator	regulation of intestinal cholesterol absorption	SMAD4	0.808	0	0	0	0
FOXO3	resveratrol	TIPARP	SIRT activator	regulation of intestinal cholesterol absorption	MDM2	0.823791	0	0	0	0
FOXO3	resveratrol	CDC20	SIRT activator	regulation of cholesterol storage	EP300	0.816	0	0	0	0
FOXO3	resveratrol	CDC20	SIRT activator	regulation of cholesterol storage	UBC	0.962	0	0	0	0
FOXO3	resveratrol	CDC20	SIRT activator	regulation of cholesterol storage	TP53	0.857	0	0	0	0
FOXO3	resveratrol	CDC20	SIRT activator	regulation of cholesterol storage	ESR1	0.812	0	0	0	0
FOXO3	resveratrol	CDC20	SIRT activator	regulation of cholesterol storage	SKP2	0.808	0	0	0	0
FOXO3	resveratrol	CDC20	SIRT activator	regulation of cholesterol storage	CREBBP	0.807	0	0	0	0
FOXO3	resveratrol	CDC20	SIRT activator	regulation of cholesterol storage	SMAD4	0.808	0	0	0	0
FOXO3	resveratrol	CDC20	SIRT activator	regulation of cholesterol storage	MDM2	0.823791	0	0	0	0
FOXO3	resveratrol	CDC20	SIRT activator	regulation of intestinal cholesterol absorption	EP300	0.816	0	0	0	0
FOXO3	resveratrol	CDC20	SIRT activator	regulation of intestinal cholesterol absorption	UBC	0.962	0	0	0	0
FOXO3	resveratrol	CDC20	SIRT activator	regulation of intestinal cholesterol absorption	TP53	0.857	0	0	0	0
FOXO3	resveratrol	CDC20	SIRT activator	regulation of intestinal cholesterol absorption	ESR1	0.812	0	0	0	0
FOXO3	resveratrol	CDC20	SIRT activator	regulation of intestinal cholesterol absorption	SKP2	0.808	0	0	0	0
FOXO3	resveratrol	CDC20	SIRT activator	regulation of intestinal cholesterol absorption	CREBBP	0.807	0	0	0	0
FOXO3	resveratrol	CDC20	SIRT activator	regulation of intestinal cholesterol absorption	SMAD4	0.808	0	0	0	0
FOXO3	resveratrol	CDC20	SIRT activator	regulation of intestinal cholesterol absorption	MDM2	0.823791	0	0	0	0
FOXO3	resveratrol	IER3	Cytochrome P450 inhibitor	regulation of cholesterol efflux	EP300	0.816	0	0	0	0
FOXO3	resveratrol	IER3	Cytochrome P450 inhibitor	regulation of cholesterol efflux	UBC	0.962	0	0	0	0
FOXO3	resveratrol	IER3	Cytochrome P450 inhibitor	regulation of cholesterol efflux	TP53	0.857	0	0	0	0
FOXO3	resveratrol	IER3	Cytochrome P450 inhibitor	regulation of cholesterol efflux	ESR1	0.812	0	0	0	0
FOXO3	resveratrol	IER3	Cytochrome P450 inhibitor	regulation of cholesterol efflux	SKP2	0.808	0	0	0	0
FOXO3	resveratrol	IER3	Cytochrome P450 inhibitor	regulation of cholesterol efflux	CREBBP	0.807	0	0	0	0
FOXO3	resveratrol	IER3	Cytochrome P450 inhibitor	regulation of cholesterol efflux	SMAD4	0.808	0	0	0	0
FOXO3	resveratrol	IER3	Cytochrome P450 inhibitor	regulation of cholesterol efflux	MDM2	0.823791	0	0	0	0
FOXO3	resveratrol	CDKN1A	Cytochrome P450 inhibitor	cholesterol efflux	EP300	0.816	0	0	0	0
FOXO3	resveratrol	CDKN1A	Cytochrome P450 inhibitor	cholesterol efflux	UBC	0.962	0	0	0	0
FOXO3	resveratrol	CDKN1A	Cytochrome P450 inhibitor	cholesterol efflux	TP53	0.857	0	0	0	0
FOXO3	resveratrol	CDKN1A	Cytochrome P450 inhibitor	cholesterol efflux	ESR1	0.812	0	0	0	0
FOXO3	resveratrol	CDKN1A	Cytochrome P450 inhibitor	cholesterol efflux	SKP2	0.808	0	0	0	0
FOXO3	resveratrol	CDKN1A	Cytochrome P450 inhibitor	cholesterol efflux	CREBBP	0.807	0	0	0	0
FOXO3	resveratrol	CDKN1A	Cytochrome P450 inhibitor	cholesterol efflux	SMAD4	0.808	0	0	0	0
FOXO3	resveratrol	CDKN1A	Cytochrome P450 inhibitor	cholesterol efflux	MDM2	0.823791	0	0	0	0
FOXO3	resveratrol	TIMELESS	SIRT activator	cholesterol efflux	EP300	0.816	0	0	0	0
FOXO3	resveratrol	TIMELESS	SIRT activator	cholesterol efflux	UBC	0.962	0	0	0	0
FOXO3	resveratrol	TIMELESS	SIRT activator	cholesterol efflux	TP53	0.857	0	0	0	0
FOXO3	resveratrol	TIMELESS	SIRT activator	cholesterol efflux	ESR1	0.812	0	0	0	0
FOXO3	resveratrol	TIMELESS	SIRT activator	cholesterol efflux	SKP2	0.808	0	0	0	0
FOXO3	resveratrol	TIMELESS	SIRT activator	cholesterol efflux	CREBBP	0.807	0	0	0	0
FOXO3	resveratrol	TIMELESS	SIRT activator	cholesterol efflux	SMAD4	0.808	0	0	0	0
FOXO3	resveratrol	TIMELESS	SIRT activator	cholesterol efflux	MDM2	0.823791	0	0	0	0
FOXO3	resveratrol	UBR7	SIRT activator	regulation of cholesterol efflux	EP300	0.816	0	0	0	0
FOXO3	resveratrol	UBR7	SIRT activator	regulation of cholesterol efflux	UBC	0.962	0	0	0	0
FOXO3	resveratrol	UBR7	SIRT activator	regulation of cholesterol efflux	TP53	0.857	0	0	0	0
FOXO3	resveratrol	UBR7	SIRT activator	regulation of cholesterol efflux	ESR1	0.812	0	0	0	0
FOXO3	resveratrol	UBR7	SIRT activator	regulation of cholesterol efflux	SKP2	0.808	0	0	0	0
FOXO3	resveratrol	UBR7	SIRT activator	regulation of cholesterol efflux	CREBBP	0.807	0	0	0	0
FOXO3	resveratrol	UBR7	SIRT activator	regulation of cholesterol efflux	SMAD4	0.808	0	0	0	0
FOXO3	resveratrol	UBR7	SIRT activator	regulation of cholesterol efflux	MDM2	0.823791	0	0	0	0
FOXO3	resveratrol	UBR7	SIRT activator	cholesterol esterification	EP300	0.816	0	0	0	0
FOXO3	resveratrol	UBR7	SIRT activator	cholesterol esterification	UBC	0.962	0	0	0	0
FOXO3	resveratrol	UBR7	SIRT activator	cholesterol esterification	TP53	0.857	0	0	0	0
FOXO3	resveratrol	UBR7	SIRT activator	cholesterol esterification	ESR1	0.812	0	0	0	0
FOXO3	resveratrol	UBR7	SIRT activator	cholesterol esterification	SKP2	0.808	0	0	0	0
FOXO3	resveratrol	UBR7	SIRT activator	cholesterol esterification	CREBBP	0.807	0	0	0	0
FOXO3	resveratrol	UBR7	SIRT activator	cholesterol esterification	SMAD4	0.808	0	0	0	0
FOXO3	resveratrol	UBR7	SIRT activator	cholesterol esterification	MDM2	0.823791	0	0	0	0
FOXO3	resveratrol	TIMELESS	SIRT activator	regulation of cholesterol storage	EP300	0.816	0	0	0	0
FOXO3	resveratrol	TIMELESS	SIRT activator	regulation of cholesterol storage	UBC	0.962	0	0	0	0
FOXO3	resveratrol	TIMELESS	SIRT activator	regulation of cholesterol storage	TP53	0.857	0	0	0	0
FOXO3	resveratrol	TIMELESS	SIRT activator	regulation of cholesterol storage	ESR1	0.812	0	0	0	0
FOXO3	resveratrol	TIMELESS	SIRT activator	regulation of cholesterol storage	SKP2	0.808	0	0	0	0
FOXO3	resveratrol	TIMELESS	SIRT activator	regulation of cholesterol storage	CREBBP	0.807	0	0	0	0
FOXO3	resveratrol	TIMELESS	SIRT activator	regulation of cholesterol storage	SMAD4	0.808	0	0	0	0
FOXO3	resveratrol	TIMELESS	SIRT activator	regulation of cholesterol storage	MDM2	0.823791	0	0	0	0
FOXO3	resveratrol	TIMELESS	Cytochrome P450 inhibitor	regulation of cholesterol storage	EP300	0.816	0	0	0	0
FOXO3	resveratrol	TIMELESS	Cytochrome P450 inhibitor	regulation of cholesterol storage	UBC	0.962	0	0	0	0
FOXO3	resveratrol	TIMELESS	Cytochrome P450 inhibitor	regulation of cholesterol storage	TP53	0.857	0	0	0	0
FOXO3	resveratrol	TIMELESS	Cytochrome P450 inhibitor	regulation of cholesterol storage	ESR1	0.812	0	0	0	0
FOXO3	resveratrol	TIMELESS	Cytochrome P450 inhibitor	regulation of cholesterol storage	SKP2	0.808	0	0	0	0
FOXO3	resveratrol	TIMELESS	Cytochrome P450 inhibitor	regulation of cholesterol storage	CREBBP	0.807	0	0	0	0
FOXO3	resveratrol	TIMELESS	Cytochrome P450 inhibitor	regulation of cholesterol storage	SMAD4	0.808	0	0	0	0
FOXO3	resveratrol	TIMELESS	Cytochrome P450 inhibitor	regulation of cholesterol storage	MDM2	0.823791	0	0	0	0
FOXO3	resveratrol	CDC20	Cytochrome P450 inhibitor	reverse cholesterol transport	EP300	0.816	0	0	0	0
FOXO3	resveratrol	CDC20	Cytochrome P450 inhibitor	reverse cholesterol transport	UBC	0.962	0	0	0	0
FOXO3	resveratrol	CDC20	Cytochrome P450 inhibitor	reverse cholesterol transport	TP53	0.857	0	0	0	0
FOXO3	resveratrol	CDC20	Cytochrome P450 inhibitor	reverse cholesterol transport	ESR1	0.812	0	0	0	0
FOXO3	resveratrol	CDC20	Cytochrome P450 inhibitor	reverse cholesterol transport	SKP2	0.808	0	0	0	0
FOXO3	resveratrol	CDC20	Cytochrome P450 inhibitor	reverse cholesterol transport	CREBBP	0.807	0	0	0	0
FOXO3	resveratrol	CDC20	Cytochrome P450 inhibitor	reverse cholesterol transport	SMAD4	0.808	0	0	0	0
FOXO3	resveratrol	CDC20	Cytochrome P450 inhibitor	reverse cholesterol transport	MDM2	0.823791	0	0	0	0
FOXO3	resveratrol	CDC20	Cytochrome P450 inhibitor	regulation of cholesterol transporter activity	EP300	0.816	0	0	0	0
FOXO3	resveratrol	CDC20	Cytochrome P450 inhibitor	regulation of cholesterol transporter activity	UBC	0.962	0	0	0	0
FOXO3	resveratrol	CDC20	Cytochrome P450 inhibitor	regulation of cholesterol transporter activity	TP53	0.857	0	0	0	0
FOXO3	resveratrol	CDC20	Cytochrome P450 inhibitor	regulation of cholesterol transporter activity	ESR1	0.812	0	0	0	0
FOXO3	resveratrol	CDC20	Cytochrome P450 inhibitor	regulation of cholesterol transporter activity	SKP2	0.808	0	0	0	0
FOXO3	resveratrol	CDC20	Cytochrome P450 inhibitor	regulation of cholesterol transporter activity	CREBBP	0.807	0	0	0	0
FOXO3	resveratrol	CDC20	Cytochrome P450 inhibitor	regulation of cholesterol transporter activity	SMAD4	0.808	0	0	0	0
FOXO3	resveratrol	CDC20	Cytochrome P450 inhibitor	regulation of cholesterol transporter activity	MDM2	0.823791	0	0	0	0
FOXO3	resveratrol	TIMELESS	SIRT activator	reverse cholesterol transport	EP300	0.816	0	0	0	0
FOXO3	resveratrol	TIMELESS	SIRT activator	reverse cholesterol transport	UBC	0.962	0	0	0	0
FOXO3	resveratrol	TIMELESS	SIRT activator	reverse cholesterol transport	TP53	0.857	0	0	0	0
FOXO3	resveratrol	TIMELESS	SIRT activator	reverse cholesterol transport	ESR1	0.812	0	0	0	0
FOXO3	resveratrol	TIMELESS	SIRT activator	reverse cholesterol transport	SKP2	0.808	0	0	0	0
FOXO3	resveratrol	TIMELESS	SIRT activator	reverse cholesterol transport	CREBBP	0.807	0	0	0	0
FOXO3	resveratrol	TIMELESS	SIRT activator	reverse cholesterol transport	SMAD4	0.808	0	0	0	0
FOXO3	resveratrol	TIMELESS	SIRT activator	reverse cholesterol transport	MDM2	0.823791	0	0	0	0
FOXO3	resveratrol	CDKN1A	SIRT activator	positive regulation of cholesterol transport	EP300	0.816	0	0	0	0
FOXO3	resveratrol	CDKN1A	SIRT activator	positive regulation of cholesterol transport	UBC	0.962	0	0	0	0
FOXO3	resveratrol	CDKN1A	SIRT activator	positive regulation of cholesterol transport	TP53	0.857	0	0	0	0
FOXO3	resveratrol	CDKN1A	SIRT activator	positive regulation of cholesterol transport	ESR1	0.812	0	0	0	0
FOXO3	resveratrol	CDKN1A	SIRT activator	positive regulation of cholesterol transport	SKP2	0.808	0	0	0	0
FOXO3	resveratrol	CDKN1A	SIRT activator	positive regulation of cholesterol transport	CREBBP	0.807	0	0	0	0
FOXO3	resveratrol	CDKN1A	SIRT activator	positive regulation of cholesterol transport	SMAD4	0.808	0	0	0	0
FOXO3	resveratrol	CDKN1A	SIRT activator	positive regulation of cholesterol transport	MDM2	0.823791	0	0	0	0
FOXO3	resveratrol	IER3	SIRT activator	regulation of intestinal cholesterol absorption	EP300	0.816	0	0	0	0
FOXO3	resveratrol	IER3	SIRT activator	regulation of intestinal cholesterol absorption	UBC	0.962	0	0	0	0
FOXO3	resveratrol	IER3	SIRT activator	regulation of intestinal cholesterol absorption	TP53	0.857	0	0	0	0
FOXO3	resveratrol	IER3	SIRT activator	regulation of intestinal cholesterol absorption	ESR1	0.812	0	0	0	0
FOXO3	resveratrol	IER3	SIRT activator	regulation of intestinal cholesterol absorption	SKP2	0.808	0	0	0	0
FOXO3	resveratrol	IER3	SIRT activator	regulation of intestinal cholesterol absorption	CREBBP	0.807	0	0	0	0
FOXO3	resveratrol	IER3	SIRT activator	regulation of intestinal cholesterol absorption	SMAD4	0.808	0	0	0	0
FOXO3	resveratrol	IER3	SIRT activator	regulation of intestinal cholesterol absorption	MDM2	0.823791	0	0	0	0
FOXO3	resveratrol	CDKN1A	Cytochrome P450 inhibitor	regulation of cholesterol transport	EP300	0.816	0	0	0	0
FOXO3	resveratrol	CDKN1A	Cytochrome P450 inhibitor	regulation of cholesterol transport	UBC	0.962	0	0	0	0
FOXO3	resveratrol	CDKN1A	Cytochrome P450 inhibitor	regulation of cholesterol transport	TP53	0.857	0	0	0	0
FOXO3	resveratrol	CDKN1A	Cytochrome P450 inhibitor	regulation of cholesterol transport	ESR1	0.812	0	0	0	0
FOXO3	resveratrol	CDKN1A	Cytochrome P450 inhibitor	regulation of cholesterol transport	SKP2	0.808	0	0	0	0
FOXO3	resveratrol	CDKN1A	Cytochrome P450 inhibitor	regulation of cholesterol transport	CREBBP	0.807	0	0	0	0
FOXO3	resveratrol	CDKN1A	Cytochrome P450 inhibitor	regulation of cholesterol transport	SMAD4	0.808	0	0	0	0
FOXO3	resveratrol	CDKN1A	Cytochrome P450 inhibitor	regulation of cholesterol transport	MDM2	0.823791	0	0	0	0
FOXO3	resveratrol	IER3	SIRT activator	intestinal cholesterol absorption	EP300	0.816	0	0	0	0
FOXO3	resveratrol	IER3	SIRT activator	intestinal cholesterol absorption	UBC	0.962	0	0	0	0
FOXO3	resveratrol	IER3	SIRT activator	intestinal cholesterol absorption	TP53	0.857	0	0	0	0
FOXO3	resveratrol	IER3	SIRT activator	intestinal cholesterol absorption	ESR1	0.812	0	0	0	0
FOXO3	resveratrol	IER3	SIRT activator	intestinal cholesterol absorption	SKP2	0.808	0	0	0	0
FOXO3	resveratrol	IER3	SIRT activator	intestinal cholesterol absorption	CREBBP	0.807	0	0	0	0
FOXO3	resveratrol	IER3	SIRT activator	intestinal cholesterol absorption	SMAD4	0.808	0	0	0	0
FOXO3	resveratrol	IER3	SIRT activator	intestinal cholesterol absorption	MDM2	0.823791	0	0	0	0
FOXO3	resveratrol	UBR7	Cytochrome P450 inhibitor	cholesterol import	EP300	0.816	0	0	0	0
FOXO3	resveratrol	UBR7	Cytochrome P450 inhibitor	cholesterol import	UBC	0.962	0	0	0	0
FOXO3	resveratrol	UBR7	Cytochrome P450 inhibitor	cholesterol import	TP53	0.857	0	0	0	0
FOXO3	resveratrol	UBR7	Cytochrome P450 inhibitor	cholesterol import	ESR1	0.812	0	0	0	0
FOXO3	resveratrol	UBR7	Cytochrome P450 inhibitor	cholesterol import	SKP2	0.808	0	0	0	0
FOXO3	resveratrol	UBR7	Cytochrome P450 inhibitor	cholesterol import	CREBBP	0.807	0	0	0	0
FOXO3	resveratrol	UBR7	Cytochrome P450 inhibitor	cholesterol import	SMAD4	0.808	0	0	0	0
FOXO3	resveratrol	UBR7	Cytochrome P450 inhibitor	cholesterol import	MDM2	0.823791	0	0	0	0
FOXO3	resveratrol	TIPARP	Cytochrome P450 inhibitor	positive regulation of cholesterol efflux	EP300	0.816	0	0	0	0
FOXO3	resveratrol	TIPARP	Cytochrome P450 inhibitor	positive regulation of cholesterol efflux	UBC	0.962	0	0	0	0
FOXO3	resveratrol	TIPARP	Cytochrome P450 inhibitor	positive regulation of cholesterol efflux	TP53	0.857	0	0	0	0
FOXO3	resveratrol	TIPARP	Cytochrome P450 inhibitor	positive regulation of cholesterol efflux	ESR1	0.812	0	0	0	0
FOXO3	resveratrol	TIPARP	Cytochrome P450 inhibitor	positive regulation of cholesterol efflux	SKP2	0.808	0	0	0	0
FOXO3	resveratrol	TIPARP	Cytochrome P450 inhibitor	positive regulation of cholesterol efflux	CREBBP	0.807	0	0	0	0
FOXO3	resveratrol	TIPARP	Cytochrome P450 inhibitor	positive regulation of cholesterol efflux	SMAD4	0.808	0	0	0	0
FOXO3	resveratrol	TIPARP	Cytochrome P450 inhibitor	positive regulation of cholesterol efflux	MDM2	0.823791	0	0	0	0
FOXO3	resveratrol	TIMELESS	Cytochrome P450 inhibitor	regulation of intestinal cholesterol absorption	EP300	0.816	0	0	0	0
FOXO3	resveratrol	TIMELESS	Cytochrome P450 inhibitor	regulation of intestinal cholesterol absorption	UBC	0.962	0	0	0	0
FOXO3	resveratrol	TIMELESS	Cytochrome P450 inhibitor	regulation of intestinal cholesterol absorption	TP53	0.857	0	0	0	0
FOXO3	resveratrol	TIMELESS	Cytochrome P450 inhibitor	regulation of intestinal cholesterol absorption	ESR1	0.812	0	0	0	0
FOXO3	resveratrol	TIMELESS	Cytochrome P450 inhibitor	regulation of intestinal cholesterol absorption	SKP2	0.808	0	0	0	0
FOXO3	resveratrol	TIMELESS	Cytochrome P450 inhibitor	regulation of intestinal cholesterol absorption	CREBBP	0.807	0	0	0	0
FOXO3	resveratrol	TIMELESS	Cytochrome P450 inhibitor	regulation of intestinal cholesterol absorption	SMAD4	0.808	0	0	0	0
FOXO3	resveratrol	TIMELESS	Cytochrome P450 inhibitor	regulation of intestinal cholesterol absorption	MDM2	0.823791	0	0	0	0
FOXO3	resveratrol	TIMELESS	SIRT activator	cholesterol storage	EP300	0.816	0	0	0	0
FOXO3	resveratrol	TIMELESS	SIRT activator	cholesterol storage	UBC	0.962	0	0	0	0
FOXO3	resveratrol	TIMELESS	SIRT activator	cholesterol storage	TP53	0.857	0	0	0	0
FOXO3	resveratrol	TIMELESS	SIRT activator	cholesterol storage	ESR1	0.812	0	0	0	0
FOXO3	resveratrol	TIMELESS	SIRT activator	cholesterol storage	SKP2	0.808	0	0	0	0
FOXO3	resveratrol	TIMELESS	SIRT activator	cholesterol storage	CREBBP	0.807	0	0	0	0
FOXO3	resveratrol	TIMELESS	SIRT activator	cholesterol storage	SMAD4	0.808	0	0	0	0
FOXO3	resveratrol	TIMELESS	SIRT activator	cholesterol storage	MDM2	0.823791	0	0	0	0
FOXO3	resveratrol	UBR7	SIRT activator	cholesterol efflux	EP300	0.816	0	0	0	0
FOXO3	resveratrol	UBR7	SIRT activator	cholesterol efflux	UBC	0.962	0	0	0	0
FOXO3	resveratrol	UBR7	SIRT activator	cholesterol efflux	TP53	0.857	0	0	0	0
FOXO3	resveratrol	UBR7	SIRT activator	cholesterol efflux	ESR1	0.812	0	0	0	0
FOXO3	resveratrol	UBR7	SIRT activator	cholesterol efflux	SKP2	0.808	0	0	0	0
FOXO3	resveratrol	UBR7	SIRT activator	cholesterol efflux	CREBBP	0.807	0	0	0	0
FOXO3	resveratrol	UBR7	SIRT activator	cholesterol efflux	SMAD4	0.808	0	0	0	0
FOXO3	resveratrol	UBR7	SIRT activator	cholesterol efflux	MDM2	0.823791	0	0	0	0
FOXO3	resveratrol	TIMELESS	Cytochrome P450 inhibitor	cholesterol storage	EP300	0.816	0	0	0	0
FOXO3	resveratrol	TIMELESS	Cytochrome P450 inhibitor	cholesterol storage	UBC	0.962	0	0	0	0
FOXO3	resveratrol	TIMELESS	Cytochrome P450 inhibitor	cholesterol storage	TP53	0.857	0	0	0	0
FOXO3	resveratrol	TIMELESS	Cytochrome P450 inhibitor	cholesterol storage	ESR1	0.812	0	0	0	0
FOXO3	resveratrol	TIMELESS	Cytochrome P450 inhibitor	cholesterol storage	SKP2	0.808	0	0	0	0
FOXO3	resveratrol	TIMELESS	Cytochrome P450 inhibitor	cholesterol storage	CREBBP	0.807	0	0	0	0
FOXO3	resveratrol	TIMELESS	Cytochrome P450 inhibitor	cholesterol storage	SMAD4	0.808	0	0	0	0
FOXO3	resveratrol	TIMELESS	Cytochrome P450 inhibitor	cholesterol storage	MDM2	0.823791	0	0	0	0
FOXO3	resveratrol	UBR7	Cytochrome P450 inhibitor	positive regulation of cholesterol transport	EP300	0.816	0	0	0	0
